År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Antal expedieringar;Expedieringar/1000 invånare;Befolkning
2013;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;4822;13,27;29759;81,87;363512
2013;N06BA04 Metylfenidat;Värmlands län;Män;0­19;715;24,14;4433;149,67;29619
2013;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;300;10,69;1852;65,98;28067
2013;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;1015;17,60;6285;108,95;57686
2013;N06BA04 Metylfenidat;Örebro län;Män;0­19;566;17,11;3806;115,07;33075
2013;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;223;7,16;1299;41,73;31129
2013;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;789;12,29;5105;79,51;64204
2013;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;694;23,67;4193;143,04;29314
2013;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;296;10,57;1757;62,73;28009
2013;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;990;17,27;5950;103,80;57323
2013;N06BA04 Metylfenidat;Dalarnas län;Män;0­19;772;25,10;4577;148,81;30757
2013;N06BA04 Metylfenidat;Dalarnas län;Kvinnor;0­19;294;10,12;1744;60,05;29043
2013;N06BA04 Metylfenidat;Dalarnas län;Båda könen;0­19;1066;17,83;6321;105,70;59800
2013;N06BA04 Metylfenidat;Gävleborgs län;Män;0­19;1036;34,01;6480;212,70;30466
2013;N06BA04 Metylfenidat;Gävleborgs län;Kvinnor;0­19;508;17,68;2793;97,20;28735
2013;N06BA04 Metylfenidat;Gävleborgs län;Båda könen;0­19;1544;26,08;9273;156,64;59201
2013;N06BA04 Metylfenidat;Västernorrlands län;Män;0­19;568;21,13;3644;135,59;26875
2013;N06BA04 Metylfenidat;Västernorrlands län;Kvinnor;0­19;198;7,74;1182;46,20;25584
2013;N06BA04 Metylfenidat;Västernorrlands län;Båda könen;0­19;766;14,60;4826;92,00;52459
2013;N06BA04 Metylfenidat;Jämtlands län;Män;0­19;212;15,20;1396;100,07;13950
2013;N06BA04 Metylfenidat;Jämtlands län;Kvinnor;0­19;91;6,82;591;44,31;13339
2013;N06BA04 Metylfenidat;Jämtlands län;Båda könen;0­19;303;11,10;1987;72,81;27289
2013;N06BA04 Metylfenidat;Västerbottens län;Män;0­19;875;29,76;6474;220,17;29404
2013;N06BA04 Metylfenidat;Västerbottens län;Kvinnor;0­19;399;14,35;2722;97,92;27799
2013;N06BA04 Metylfenidat;Västerbottens län;Båda könen;0­19;1274;22,27;9196;160,76;57203
2013;N06BA04 Metylfenidat;Norrbottens län;Män;0­19;641;23,78;4038;149,79;26958
2013;N06BA04 Metylfenidat;Norrbottens län;Kvinnor;0­19;262;10,47;1631;65,19;25020
2013;N06BA04 Metylfenidat;Norrbottens län;Båda könen;0­19;903;17,37;5669;109,07;51978
2013;N06BA09 Atomoxetin;Riket;Män;0­19;5487;4,90;33514;29,96;1118786
2013;N06BA09 Atomoxetin;Riket;Kvinnor;0­19;2231;2,11;12922;12,22;1057700
2013;N06BA09 Atomoxetin;Riket;Båda könen;0­19;7718;3,55;46436;21,34;2176486
2013;N06BA09 Atomoxetin;Stockholms län;Män;0­19;1424;5,44;8770;33,48;261925
2013;N06BA09 Atomoxetin;Stockholms län;Kvinnor;0­19;565;2,28;3158;12,73;248038
2013;N06BA09 Atomoxetin;Stockholms län;Båda könen;0­19;1989;3,90;11928;23,39;509963
2013;N06BA09 Atomoxetin;Uppsala län;Män;0­19;239;5,90;1509;37,24;40522
2013;N06BA09 Atomoxetin;Uppsala län;Kvinnor;0­19;111;2,92;587;15,46;37978
2013;N06BA09 Atomoxetin;Uppsala län;Båda könen;0­19;350;4,46;2096;26,70;78500
2013;N06BA09 Atomoxetin;Södermanlands län;Män;0­19;193;5,94;1203;37,04;32478
2013;N06BA09 Atomoxetin;Södermanlands län;Kvinnor;0­19;87;2,82;467;15,16;30802
2013;N06BA09 Atomoxetin;Södermanlands län;Båda könen;0­19;280;4,42;1670;26,39;63280
2013;N06BA09 Atomoxetin;Östergötlands län;Män;0­19;323;6,39;1987;39,30;50566
2013;N06BA09 Atomoxetin;Östergötlands län;Kvinnor;0­19;139;2,91;845;17,72;47698
2013;N06BA09 Atomoxetin;Östergötlands län;Båda könen;0­19;462;4,70;2832;28,82;98264
2013;N06BA09 Atomoxetin;Jönköpings län;Män;0­19;110;2,68;729;17,76;41039
2013;N06BA09 Atomoxetin;Jönköpings län;Kvinnor;0­19;44;1,13;243;6,26;38826
2013;N06BA09 Atomoxetin;Jönköpings län;Båda könen;0­19;154;1,93;972;12,17;79865
2013;N06BA09 Atomoxetin;Kronobergs län;Män;0­19;85;3,90;551;25,25;21821
2013;N06BA09 Atomoxetin;Kronobergs län;Kvinnor;0­19;28;1,37;174;8,49;20499
2013;N06BA09 Atomoxetin;Kronobergs län;Båda könen;0­19;113;2,67;725;17,13;42320
2013;N06BA09 Atomoxetin;Kalmar län;Män;0­19;118;4,68;653;25,90;25209
2013;N06BA09 Atomoxetin;Kalmar län;Kvinnor;0­19;48;2,01;311;13,01;23900
2013;N06BA09 Atomoxetin;Kalmar län;Båda könen;0­19;166;3,38;964;19,63;49109
2013;N06BA09 Atomoxetin;Gotlands län;Män;0­19;44;7,20;229;37,47;6112
2013;N06BA09 Atomoxetin;Gotlands län;Kvinnor;0­19;26;4,49;162;27,98;5790
2013;N06BA09 Atomoxetin;Gotlands län;Båda könen;0­19;70;5,88;391;32,85;11902
2013;N06BA09 Atomoxetin;Blekinge län;Män;0­19;91;5,33;557;32,61;17083
2013;N06BA09 Atomoxetin;Blekinge län;Kvinnor;0­19;24;1,52;132;8,37;15763
2013;N06BA09 Atomoxetin;Blekinge län;Båda könen;0­19;115;3,50;689;20,98;32846
2013;N06BA09 Atomoxetin;Skåne län;Män;0­19;707;4,79;4274;28,93;147728
2013;N06BA09 Atomoxetin;Skåne län;Kvinnor;0­19;252;1,80;1424;10,16;140105
2013;N06BA09 Atomoxetin;Skåne län;Båda könen;0­19;959;3,33;5698;19,80;287833
2013;N06BA09 Atomoxetin;Hallands län;Män;0­19;248;6,69;1568;42,28;37082
2013;N06BA09 Atomoxetin;Hallands län;Kvinnor;0­19;108;3,10;648;18,58;34867
2013;N06BA09 Atomoxetin;Hallands län;Båda könen;0­19;356;4,95;2216;30,80;71949
2013;N06BA09 Atomoxetin;Västra Götalands län;Män;0­19;685;3,67;4066;21,77;186803
2013;N06BA09 Atomoxetin;Västra Götalands län;Kvinnor;0­19;300;1,70;1830;10,36;176709
2013;N06BA09 Atomoxetin;Västra Götalands län;Båda könen;0­19;985;2,71;5896;16,22;363512
2013;N06BA09 Atomoxetin;Värmlands län;Män;0­19;67;2,26;406;13,71;29619
2013;N06BA09 Atomoxetin;Värmlands län;Kvinnor;0­19;22;0,78;147;5,24;28067
2013;N06BA09 Atomoxetin;Värmlands län;Båda könen;0­19;89;1,54;553;9,59;57686
2013;N06BA09 Atomoxetin;Örebro län;Män;0­19;158;4,78;976;29,51;33075
2013;N06BA09 Atomoxetin;Örebro län;Kvinnor;0­19;66;2,12;403;12,95;31129
2013;N06BA09 Atomoxetin;Örebro län;Båda könen;0­19;224;3,49;1379;21,48;64204
2013;N06BA09 Atomoxetin;Västmanlands län;Män;0­19;128;4,37;703;23,98;29314
2013;N06BA09 Atomoxetin;Västmanlands län;Kvinnor;0­19;51;1,82;298;10,64;28009
2013;N06BA09 Atomoxetin;Västmanlands län;Båda könen;0­19;179;3,12;1001;17,46;57323
2013;N06BA09 Atomoxetin;Dalarnas län;Män;0­19;182;5,92;1076;34,98;30757
2013;N06BA09 Atomoxetin;Dalarnas län;Kvinnor;0­19;86;2,96;415;14,29;29043
2013;N06BA09 Atomoxetin;Dalarnas län;Båda könen;0­19;268;4,48;1491;24,93;59800
2013;N06BA09 Atomoxetin;Gävleborgs län;Män;0­19;232;7,62;1269;41,65;30466
2013;N06BA09 Atomoxetin;Gävleborgs län;Kvinnor;0­19;100;3,48;613;21,33;28735
2013;N06BA09 Atomoxetin;Gävleborgs län;Båda könen;0­19;332;5,61;1882;31,79;59201
2013;N06BA09 Atomoxetin;Västernorrlands län;Män;0­19;129;4,80;871;32,41;26875
2013;N06BA09 Atomoxetin;Västernorrlands län;Kvinnor;0­19;47;1,84;274;10,71;25584
2013;N06BA09 Atomoxetin;Västernorrlands län;Båda könen;0­19;176;3,36;1145;21,83;52459
2013;N06BA09 Atomoxetin;Jämtlands län;Män;0­19;22;1,58;148;10,61;13950
2013;N06BA09 Atomoxetin;Jämtlands län;Kvinnor;0­19;11;0,82;105;7,87;13339
2013;N06BA09 Atomoxetin;Jämtlands län;Båda könen;0­19;33;1,21;253;9,27;27289
2013;N06BA09 Atomoxetin;Västerbottens län;Män;0­19;188;6,39;1132;38,50;29404
2013;N06BA09 Atomoxetin;Västerbottens län;Kvinnor;0­19;75;2,70;412;14,82;27799
2013;N06BA09 Atomoxetin;Västerbottens län;Båda könen;0­19;263;4,60;1544;26,99;57203
2013;N06BA09 Atomoxetin;Norrbottens län;Män;0­19;140;5,19;771;28,60;26958
2013;N06BA09 Atomoxetin;Norrbottens län;Kvinnor;0­19;48;1,92;236;9,43;25020
2013;N06BA09 Atomoxetin;Norrbottens län;Båda könen;0­19;188;3,62;1007;19,37;51978
2013;N06BA12 Lisdexamfetamin;Riket;Män;0­19;59;0,05;101;0,09;1118786
2013;N06BA12 Lisdexamfetamin;Riket;Kvinnor;0­19;26;0,02;48;0,05;1057700
2013;N06BA12 Lisdexamfetamin;Riket;Båda könen;0­19;85;0,04;149;0,07;2176486
2013;N06BA12 Lisdexamfetamin;Stockholms län;Män;0­19;25;0,10;44;0,17;261925
2013;N06BA12 Lisdexamfetamin;Stockholms län;Kvinnor;0­19;10;0,04;23;0,09;248038
2013;N06BA12 Lisdexamfetamin;Stockholms län;Båda könen;0­19;35;0,07;67;0,13;509963
2013;N06BA12 Lisdexamfetamin;Uppsala län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Uppsala län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Uppsala län;Båda könen;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Södermanlands län;Män;0­19;1;0,03;1;0,03;32478
2013;N06BA12 Lisdexamfetamin;Södermanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Södermanlands län;Båda könen;0­19;1;0,02;1;0,02;63280
2013;N06BA12 Lisdexamfetamin;Östergötlands län;Män;0­19;6;0,12;9;0,18;50566
2013;N06BA12 Lisdexamfetamin;Östergötlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Östergötlands län;Båda könen;0­19;6;0,06;9;0,09;98264
2013;N06BA12 Lisdexamfetamin;Jönköpings län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Jönköpings län;Kvinnor;0­19;1;0,03;1;0,03;38826
2013;N06BA12 Lisdexamfetamin;Jönköpings län;Båda könen;0­19;1;0,01;1;0,01;79865
2013;N06BA12 Lisdexamfetamin;Kronobergs län;Män;0­19;1;0,05;5;0,23;21821
2013;N06BA12 Lisdexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Kronobergs län;Båda könen;0­19;1;0,02;5;0,12;42320
2013;N06BA12 Lisdexamfetamin;Kalmar län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Kalmar län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Kalmar län;Båda könen;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Gotlands län;Män;0­19;1;0,16;1;0,16;6112
2013;N06BA12 Lisdexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Gotlands län;Båda könen;0­19;1;0,08;1;0,08;11902
2013;N06BA12 Lisdexamfetamin;Blekinge län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Blekinge län;Kvinnor;0­19;1;0,06;3;0,19;15763
2013;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;1;0,03;3;0,09;32846
2013;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;4;0,03;7;0,05;147728
2013;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;2;0,01;2;0,01;140105
2013;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;6;0,02;9;0,03;287833
2013;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;2;0,05;4;0,11;37082
2013;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;1;0,03;1;0,03;34867
2013;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;3;0,04;5;0,07;71949
2013;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;15;0,08;22;0,12;186803
2013;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;6;0,03;12;0,07;176709
2013;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;21;0,06;34;0,09;363512
2013;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;1;0,04;1;0,04;28067
2013;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;1;0,02;1;0,02;57686
2013;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;1;0,03;2;0,06;31129
2013;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;1;0,02;2;0,03;64204
2013;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;2;0,07;3;0,10;30466
2013;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;2;0,03;3;0,05;59201
2013;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;1;0,07;1;0,07;13339
2013;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;1;0,04;1;0,04;27289
2013;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;2;0,07;2;0,07;27799
2013;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;2;0,03;2;0,03;57203
2013;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;2;0,07;5;0,19;26958
2013;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2013;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;2;0,04;5;0,10;51978
2012;C02AC02 Guanfacin;Riket;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Riket;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Riket;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Stockholms län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Uppsala län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Södermanlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Östergötlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Jönköpings län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Kronobergs län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Kalmar län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Gotlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Blekinge län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Skåne län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Hallands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Värmlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Örebro län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västmanlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Dalarnas län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Jämtlands län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västerbottens län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Norrbottens län;Män;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Riket;Män;0­19;73;0,07;311;0,28;1118546
2012;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;32;0,03;120;0,11;1058100
2012;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;105;0,05;431;0,20;2176646
2012;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;30;0,12;88;0,34;258853
2012;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;13;0,05;58;0,24;245324
2012;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;43;0,09;146;0,29;504177
2012;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;6;0,15;30;0,74;40567
2012;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;1;0,03;2;0,05;38075
2012;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;7;0,09;32;0,41;78642
2012;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;1;0,03;3;0,10;30833
2012;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;1;0,02;3;0,05;63224
2012;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;5;0,10;25;0,49;50703
2012;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;5;0,05;25;0,25;98467
2012;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;2;0,08;2;0,08;25516
2012;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;2;0,08;6;0,25;24148
2012;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;4;0,08;8;0,16;49664
2012;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;1;0,16;9;1,44;6242
2012;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;1;0,08;9;0,74;12108
2012;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Skåne län;Män;0­19;3;0,02;11;0,07;147223
2012;N06BA02 Dexamfetamin;Skåne län;Kvinnor;0­19;2;0,01;8;0,06;139580
2012;N06BA02 Dexamfetamin;Skåne län;Båda könen;0­19;5;0,02;19;0,07;286803
2012;N06BA02 Dexamfetamin;Hallands län;Män;0­19;2;0,05;6;0,16;37139
2012;N06BA02 Dexamfetamin;Hallands län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Hallands län;Båda könen;0­19;2;0,03;6;0,08;72183
2012;N06BA02 Dexamfetamin;Västra Götalands län;Män;0­19;10;0,05;71;0,38;187152
2012;N06BA02 Dexamfetamin;Västra Götalands län;Kvinnor;0­19;5;0,03;9;0,05;176789
2012;N06BA02 Dexamfetamin;Västra Götalands län;Båda könen;0­19;15;0,04;80;0,22;363941
2012;N06BA02 Dexamfetamin;Värmlands län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Värmlands län;Kvinnor;0­19;2;0,07;2;0,07;28387
2012;N06BA02 Dexamfetamin;Värmlands län;Båda könen;0­19;2;0,03;2;0,03;58316
2012;N06BA02 Dexamfetamin;Örebro län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Örebro län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Örebro län;Båda könen;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Västmanlands län;Män;0­19;2;0,07;3;0,10;29374
2012;N06BA02 Dexamfetamin;Västmanlands län;Kvinnor;0­19;1;0,04;4;0,14;28078
2012;N06BA02 Dexamfetamin;Västmanlands län;Båda könen;0­19;3;0,05;7;0,12;57452
2012;N06BA02 Dexamfetamin;Dalarnas län;Män;0­19;2;0,06;4;0,13;31128
2012;N06BA02 Dexamfetamin;Dalarnas län;Kvinnor;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Dalarnas län;Båda könen;0­19;2;0,03;4;0,07;60531
2012;N06BA02 Dexamfetamin;Gävleborgs län;Män;0­19;6;0,20;53;1,72;30748
2012;N06BA02 Dexamfetamin;Gävleborgs län;Kvinnor;0­19;1;0,03;4;0,14;29071
2012;N06BA02 Dexamfetamin;Gävleborgs län;Båda könen;0­19;7;0,12;57;0,95;59819
2012;N06BA02 Dexamfetamin;Västernorrlands län;Män;0­19;0;0,00;0;0,00;0
2012;N06BA02 Dexamfetamin;Västernorrlands län;Kvinnor;0­19;0;0,00;0;0,00;0
