År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Expedieringar/1000 invånare;Befolkning
2015;N06BA12 Lisdexamfetamin;Kronobergs län;Båda könen;0­19;86;1,98;8,05;43367
2015;N06BA12 Lisdexamfetamin;Kalmar län;Män;0­19;49;1,94;7,25;25248
2015;N06BA12 Lisdexamfetamin;Kalmar län;Kvinnor;0­19;28;1,18;4,08;23750
2015;N06BA12 Lisdexamfetamin;Kalmar län;Båda könen;0­19;77;1,57;5,71;48998
2015;N06BA12 Lisdexamfetamin;Gotlands län;Män;0­19;27;4,54;17,16;5944
2015;N06BA12 Lisdexamfetamin;Gotlands län;Kvinnor;0­19;24;4,27;11,74;5621
2015;N06BA12 Lisdexamfetamin;Gotlands län;Båda könen;0­19;51;4,41;14,53;11565
2015;N06BA12 Lisdexamfetamin;Blekinge län;Män;0­19;68;3,90;16,07;17420
2015;N06BA12 Lisdexamfetamin;Blekinge län;Kvinnor;0­19;25;1,56;6,91;16064
2015;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;93;2,78;11,68;33484
2015;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;469;3,11;12,74;151045
2015;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;247;1,73;6,78;142869
2015;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;716;2,44;9,85;293914
2015;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;284;7,57;34,98;37505
2015;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;145;4,14;18,73;35024
2015;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;429;5,91;27,13;72529
2015;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;885;4,66;20,00;190053
2015;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;391;2,19;9,14;178909
2015;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;1276;3,46;14,74;368962
2015;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;83;2,82;12,05;29457
2015;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;48;1,72;6,33;27956
2015;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;131;2,28;9,27;57413
2015;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;110;3,26;15,81;33770
2015;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;69;2,18;9,02;31593
2015;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;179;2,74;12,53;65363
2015;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;112;3,73;14,85;30043
2015;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;46;1,62;5,97;28315
2015;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;158;2,71;10,54;58358
2015;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;145;4,67;17,81;31055
2015;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;69;2,37;9,82;29129
2015;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;214;3,56;13,94;60184
2015;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;207;6,70;27,71;30894
2015;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;113;3,88;13,19;29103
2015;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;320;5,33;20,67;59997
2015;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;71;2,65;8,85;26789
2015;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;39;1,53;5,22;25460
2015;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;110;2,11;7,08;52249
2015;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;23;1,66;5,26;13869
2015;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;13;0,98;1,97;13226
2015;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;36;1,33;3,65;27095
2015;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;171;5,83;24,84;29311
2015;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;70;2,54;10,08;27579
2015;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;241;4,24;17,68;56890
2015;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;81;3,05;11,13;26590
2015;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;39;1,58;6,41;24662
2015;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;120;2,34;8,86;51252
2014;C02AC02 Guanfacin;Riket;Män;0­19;169;0,15;0,45;1126350
2014;C02AC02 Guanfacin;Riket;Kvinnor;0­19;54;0,05;0,14;1063378
2014;C02AC02 Guanfacin;Riket;Båda könen;0­19;223;0,10;0,30;2189728
2014;C02AC02 Guanfacin;Stockholms län;Män;0­19;17;0,06;0,14;265735
2014;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;8;0,03;0,06;251268
2014;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;25;0,05;0,10;517003
2014;C02AC02 Guanfacin;Uppsala län;Män;0­19;1;0,02;0,07;40611
2014;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;1;0,01;0,04;78650
2014;C02AC02 Guanfacin;Södermanlands län;Män;0­19;4;0,12;0,46;32901
2014;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;4;0,06;0,23;63897
2014;C02AC02 Guanfacin;Östergötlands län;Män;0­19;5;0,10;0,14;50833
2014;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;3;0,06;0,17;48060
2014;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;8;0,08;0,15;98893
2014;C02AC02 Guanfacin;Jönköpings län;Män;0­19;3;0,07;0,12;41224
2014;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;1;0,03;0,03;38835
2014;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;4;0,05;0,07;80059
2014;C02AC02 Guanfacin;Kronobergs län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Kalmar län;Män;0­19;2;0,08;0,36;25087
2014;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;1;0,04;0,04;23683
2014;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;3;0,06;0,21;48770
2014;C02AC02 Guanfacin;Gotlands län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Blekinge län;Män;0­19;6;0,35;1,34;17144
2014;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;5;0,32;0,63;15848
2014;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;11;0,33;1,00;32992
2014;C02AC02 Guanfacin;Skåne län;Män;0­19;19;0,13;0,33;148964
2014;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;7;0,05;0,18;141214
2014;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;26;0,09;0,26;290178
2014;C02AC02 Guanfacin;Hallands län;Män;0­19;35;0,95;3,22;37013
2014;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;10;0,29;0,69;34788
2014;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;45;0,63;1,99;71801
2014;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;43;0,23;0,71;188036
2014;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;9;0,05;0,15;177706
2014;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;52;0,14;0,44;365742
2014;C02AC02 Guanfacin;Värmlands län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Örebro län;Män;0­19;12;0,36;1,26;33336
2014;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;2;0,06;0,13;31381
2014;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;14;0,22;0,71;64717
2014;C02AC02 Guanfacin;Västmanlands län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Dalarnas län;Män;0­19;2;0,06;0,13;30794
2014;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;2;0,03;0,07;59810
2014;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;1;0,03;0,07;28862
2014;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;1;0,02;0,03;59495
2014;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Jämtlands län;Män;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;0;0,00;0,00;0
2014;C02AC02 Guanfacin;Västerbottens län;Män;0­19;17;0,58;1,40;29364
2014;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;4;0,14;0,43;27645
2014;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;21;0,37;0,93;57009
2014;C02AC02 Guanfacin;Norrbottens län;Män;0­19;4;0,15;0,52;26758
2014;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;3;0,12;0,60;24815
2014;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;7;0,14;0,56;51573
2014;N06BA02 Dexamfetamin;Riket;Män;0­19;37;0,03;0,11;1126350
2014;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;16;0,02;0,06;1063378
2014;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;53;0,02;0,08;2189728
2014;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;13;0,05;0,17;265735
2014;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;8;0,03;0,10;251268
2014;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;21;0,04;0,14;517003
2014;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;5;0,12;0,22;40611
2014;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;5;0,06;0,11;78650
2014;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;1;0,03;0,16;30996
2014;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;1;0,02;0,08;63897
2014;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;4;0,08;0,41;50833
2014;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;2;0,04;0,08;48060
2014;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;6;0,06;0,25;98893
2014;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;1;0,04;0,12;25087
2014;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;1;0,02;0,06;48770
2014;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;1;0,06;0,17;17144
2014;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;1;0,03;0,09;32992
2014;N06BA02 Dexamfetamin;Skåne län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Skåne län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Skåne län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Hallands län;Män;0­19;2;0,05;0,16;37013
2014;N06BA02 Dexamfetamin;Hallands län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Hallands län;Båda könen;0­19;2;0,03;0,08;71801
2014;N06BA02 Dexamfetamin;Västra Götalands län;Män;0­19;7;0,04;0,14;188036
2014;N06BA02 Dexamfetamin;Västra Götalands län;Kvinnor;0­19;2;0,01;0,07;177706
2014;N06BA02 Dexamfetamin;Västra Götalands län;Båda könen;0­19;9;0,02;0,11;365742
2014;N06BA02 Dexamfetamin;Värmlands län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Värmlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Värmlands län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Örebro län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Örebro län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Örebro län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Västmanlands län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Västmanlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Västmanlands län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Dalarnas län;Män;0­19;2;0,06;0,16;30794
2014;N06BA02 Dexamfetamin;Dalarnas län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Dalarnas län;Båda könen;0­19;2;0,03;0,08;59810
2014;N06BA02 Dexamfetamin;Gävleborgs län;Män;0­19;2;0,07;0,13;30633
2014;N06BA02 Dexamfetamin;Gävleborgs län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Gävleborgs län;Båda könen;0­19;2;0,03;0,07;59495
2014;N06BA02 Dexamfetamin;Västernorrlands län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Västernorrlands län;Kvinnor;0­19;2;0,08;0,27;25543
2014;N06BA02 Dexamfetamin;Västernorrlands län;Båda könen;0­19;2;0,04;0,13;52260
2014;N06BA02 Dexamfetamin;Jämtlands län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Jämtlands län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Jämtlands län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Västerbottens län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Västerbottens län;Kvinnor;0­19;1;0,04;0,18;27645
2014;N06BA02 Dexamfetamin;Västerbottens län;Båda könen;0­19;1;0,02;0,09;57009
2014;N06BA02 Dexamfetamin;Norrbottens län;Män;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Norrbottens län;Kvinnor;0­19;0;0,00;0,00;0
2014;N06BA02 Dexamfetamin;Norrbottens län;Båda könen;0­19;0;0,00;0,00;0
2014;N06BA04 Metylfenidat;Riket;Män;0­19;26205;23,27;150,30;1126350
2014;N06BA04 Metylfenidat;Riket;Kvinnor;0­19;10831;10,19;61,08;1063378
2014;N06BA04 Metylfenidat;Riket;Båda könen;0­19;37036;16,91;106,97;2189728
2014;N06BA04 Metylfenidat;Stockholms län;Män;0­19;7298;27,46;174,71;265735
2014;N06BA04 Metylfenidat;Stockholms län;Kvinnor;0­19;3127;12,44;71,46;251268
2014;N06BA04 Metylfenidat;Stockholms län;Båda könen;0­19;10425;20,16;124,53;517003
2014;N06BA04 Metylfenidat;Uppsala län;Män;0­19;1269;31,25;196,47;40611
2014;N06BA04 Metylfenidat;Uppsala län;Kvinnor;0­19;490;12,88;76,37;38039
2014;N06BA04 Metylfenidat;Uppsala län;Båda könen;0­19;1759;22,36;138,39;78650
2014;N06BA04 Metylfenidat;Södermanlands län;Män;0­19;832;25,29;161,45;32901
2014;N06BA04 Metylfenidat;Södermanlands län;Kvinnor;0­19;352;11,36;65,14;30996
2014;N06BA04 Metylfenidat;Södermanlands län;Båda könen;0­19;1184;18,53;114,73;63897
2014;N06BA04 Metylfenidat;Östergötlands län;Män;0­19;997;19,61;126,83;50833
2014;N06BA04 Metylfenidat;Östergötlands län;Kvinnor;0­19;404;8,41;48,88;48060
2014;N06BA04 Metylfenidat;Östergötlands län;Båda könen;0­19;1401;14,17;88,94;98893
2014;N06BA04 Metylfenidat;Jönköpings län;Män;0­19;651;15,79;97,56;41224
2014;N06BA04 Metylfenidat;Jönköpings län;Kvinnor;0­19;219;5,64;31,65;38835
2014;N06BA04 Metylfenidat;Jönköpings län;Båda könen;0­19;870;10,87;65,59;80059
2014;N06BA04 Metylfenidat;Kronobergs län;Män;0­19;297;13,48;99,34;22035
2014;N06BA04 Metylfenidat;Kronobergs län;Kvinnor;0­19;109;5,27;41,79;20675
2014;N06BA04 Metylfenidat;Kronobergs län;Båda könen;0­19;406;9,51;71,48;42710
2014;N06BA04 Metylfenidat;Kalmar län;Män;0­19;519;20,69;135,37;25087
2014;N06BA04 Metylfenidat;Kalmar län;Kvinnor;0­19;206;8,70;56,88;23683
2014;N06BA04 Metylfenidat;Kalmar län;Båda könen;0­19;725;14,87;97,25;48770
2014;N06BA04 Metylfenidat;Gotlands län;Män;0­19;223;37,06;191,26;6018
2014;N06BA04 Metylfenidat;Gotlands län;Kvinnor;0­19;118;20,67;107,02;5709
2014;N06BA04 Metylfenidat;Gotlands län;Båda könen;0­19;341;29,08;150,25;11727
2014;N06BA04 Metylfenidat;Blekinge län;Män;0­19;308;17,97;117,53;17144
2014;N06BA04 Metylfenidat;Blekinge län;Kvinnor;0­19;108;6,81;36,85;15848
2014;N06BA04 Metylfenidat;Blekinge län;Båda könen;0­19;416;12,61;78,78;32992
2014;N06BA04 Metylfenidat;Skåne län;Män;0­19;2739;18,39;118,20;148964
2014;N06BA04 Metylfenidat;Skåne län;Kvinnor;0­19;1131;8,01;47,47;141214
2014;N06BA04 Metylfenidat;Skåne län;Båda könen;0­19;3870;13,34;83,78;290178
2014;N06BA04 Metylfenidat;Hallands län;Män;0­19;1070;28,91;195,12;37013
2014;N06BA04 Metylfenidat;Hallands län;Kvinnor;0­19;472;13,57;85,89;34788
2014;N06BA04 Metylfenidat;Hallands län;Båda könen;0­19;1542;21,48;142,20;71801
2014;N06BA04 Metylfenidat;Västra Götalands län;Män;0­19;3741;19,90;126,11;188036
2014;N06BA04 Metylfenidat;Västra Götalands län;Kvinnor;0­19;1419;7,99;46,21;177706
2014;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;5160;14,11;87,29;365742
2014;N06BA04 Metylfenidat;Värmlands län;Män;0­19;677;22,98;147,80;29465
2014;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;317;11,38;74,29;27852
2014;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;994;17,34;112,08;57317
2014;N06BA04 Metylfenidat;Örebro län;Män;0­19;629;18,87;128,15;33336
2014;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;238;7,58;46,37;31381
2014;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;867;13,40;88,49;64717
2014;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;711;23,91;142,63;29742
2014;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;278;9,86;60,41;28190
2014;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;989;17,07;102,62;57932
2014;N06BA04 Metylfenidat;Dalarnas län;Män;0­19;813;26,40;161,98;30794
2014;N06BA04 Metylfenidat;Dalarnas län;Kvinnor;0­19;320;11,03;64,45;29016
2014;N06BA04 Metylfenidat;Dalarnas län;Båda könen;0­19;1133;18,94;114,66;59810
2014;N06BA04 Metylfenidat;Gävleborgs län;Män;0­19;1230;40,15;242,91;30633
2014;N06BA04 Metylfenidat;Gävleborgs län;Kvinnor;0­19;620;21,48;122,27;28862
2014;N06BA04 Metylfenidat;Gävleborgs län;Båda könen;0­19;1850;31,10;184,39;59495
2014;N06BA04 Metylfenidat;Västernorrlands län;Män;0­19;569;21,30;145,82;26717
2014;N06BA04 Metylfenidat;Västernorrlands län;Kvinnor;0­19;212;8,30;52,58;25543
2014;N06BA04 Metylfenidat;Västernorrlands län;Båda könen;0­19;781;14,94;100,25;52260
2014;N06BA04 Metylfenidat;Jämtlands län;Män;0­19;227;16,28;109,40;13940
2014;N06BA04 Metylfenidat;Jämtlands län;Kvinnor;0­19;96;7,24;47,84;13253
2014;N06BA04 Metylfenidat;Jämtlands län;Båda könen;0­19;323;11,88;79,40;27193
2014;N06BA04 Metylfenidat;Västerbottens län;Män;0­19;896;30,51;220,20;29364
2014;N06BA04 Metylfenidat;Västerbottens län;Kvinnor;0­19;404;14,61;99,08;27645
2014;N06BA04 Metylfenidat;Västerbottens län;Båda könen;0­19;1300;22,80;161,47;57009
2014;N06BA04 Metylfenidat;Norrbottens län;Män;0­19;654;24,44;156,70;26758
2014;N06BA04 Metylfenidat;Norrbottens län;Kvinnor;0­19;255;10,28;61,94;24815
2014;N06BA04 Metylfenidat;Norrbottens län;Båda könen;0­19;909;17,63;111,10;51573
2014;N06BA09 Atomoxetin;Riket;Män;0­19;5695;5,06;31,78;1126350
2014;N06BA09 Atomoxetin;Riket;Kvinnor;0­19;2320;2,18;12,41;1063378
2014;N06BA09 Atomoxetin;Riket;Båda könen;0­19;8015;3,66;22,37;2189728
2014;N06BA09 Atomoxetin;Stockholms län;Män;0­19;1485;5,59;34,68;265735
2014;N06BA09 Atomoxetin;Stockholms län;Kvinnor;0­19;609;2,42;13,25;251268
2014;N06BA09 Atomoxetin;Stockholms län;Båda könen;0­19;2094;4,05;24,27;517003
2014;N06BA09 Atomoxetin;Uppsala län;Män;0­19;264;6,50;42,40;40611
2014;N06BA09 Atomoxetin;Uppsala län;Kvinnor;0­19;126;3,31;18,43;38039
2014;N06BA09 Atomoxetin;Uppsala län;Båda könen;0­19;390;4,96;30,81;78650
2014;N06BA09 Atomoxetin;Södermanlands län;Män;0­19;198;6,02;36,26;32901
2014;N06BA09 Atomoxetin;Södermanlands län;Kvinnor;0­19;72;2,32;12,81;30996
2014;N06BA09 Atomoxetin;Södermanlands län;Båda könen;0­19;270;4,23;24,88;63897
2014;N06BA09 Atomoxetin;Östergötlands län;Män;0­19;324;6,37;39,01;50833
2014;N06BA09 Atomoxetin;Östergötlands län;Kvinnor;0­19;129;2,68;15,11;48060
2014;N06BA09 Atomoxetin;Östergötlands län;Båda könen;0­19;453;4,58;27,39;98893
2014;N06BA09 Atomoxetin;Jönköpings län;Män;0­19;108;2,62;16,98;41224
2014;N06BA09 Atomoxetin;Jönköpings län;Kvinnor;0­19;40;1,03;5,25;38835
2014;N06BA09 Atomoxetin;Jönköpings län;Båda könen;0­19;148;1,85;11,29;80059
2014;N06BA09 Atomoxetin;Kronobergs län;Män;0­19;85;3,86;26,91;22035
2014;N06BA09 Atomoxetin;Kronobergs län;Kvinnor;0­19;28;1,35;9,67;20675
2014;N06BA09 Atomoxetin;Kronobergs län;Båda könen;0­19;113;2,65;18,57;42710
2014;N06BA09 Atomoxetin;Kalmar län;Män;0­19;108;4,31;29,46;25087
2014;N06BA09 Atomoxetin;Kalmar län;Kvinnor;0­19;51;2,15;13,34;23683
2014;N06BA09 Atomoxetin;Kalmar län;Båda könen;0­19;159;3,26;21,63;48770
2014;N06BA09 Atomoxetin;Gotlands län;Män;0­19;48;7,98;50,18;6018
2014;N06BA09 Atomoxetin;Gotlands län;Kvinnor;0­19;30;5,25;34,33;5709
2014;N06BA09 Atomoxetin;Gotlands län;Båda könen;0­19;78;6,65;42,47;11727
2014;N06BA09 Atomoxetin;Blekinge län;Män;0­19;85;4,96;34,88;17144
2014;N06BA09 Atomoxetin;Blekinge län;Kvinnor;0­19;28;1,77;10,79;15848
2014;N06BA09 Atomoxetin;Blekinge län;Båda könen;0­19;113;3,43;23,31;32992
2014;N06BA09 Atomoxetin;Skåne län;Män;0­19;718;4,82;29,62;148964
2014;N06BA09 Atomoxetin;Skåne län;Kvinnor;0­19;288;2,04;11,11;141214
2014;N06BA09 Atomoxetin;Skåne län;Båda könen;0­19;1006;3,47;20,61;290178
2014;N06BA09 Atomoxetin;Hallands län;Män;0­19;265;7,16;41,15;37013
2014;N06BA09 Atomoxetin;Hallands län;Kvinnor;0­19;116;3,33;19,35;34788
2014;N06BA09 Atomoxetin;Hallands län;Båda könen;0­19;381;5,31;30,58;71801
2014;N06BA09 Atomoxetin;Västra Götalands län;Män;0­19;723;3,85;24,46;188036
2014;N06BA09 Atomoxetin;Västra Götalands län;Kvinnor;0­19;297;1,67;9,74;177706
2014;N06BA09 Atomoxetin;Västra Götalands län;Båda könen;0­19;1020;2,79;17,31;365742
2014;N06BA09 Atomoxetin;Värmlands län;Män;0­19;62;2,10;14,66;29465
2014;N06BA09 Atomoxetin;Värmlands län;Kvinnor;0­19;24;0,86;5,24;27852
2014;N06BA09 Atomoxetin;Värmlands län;Båda könen;0­19;86;1,50;10,08;57317
2014;N06BA09 Atomoxetin;Örebro län;Män;0­19;164;4,92;32,10;33336
2014;N06BA09 Atomoxetin;Örebro län;Kvinnor;0­19;64;2,04;12,11;31381
2014;N06BA09 Atomoxetin;Örebro län;Båda könen;0­19;228;3,52;22,41;64717
2014;N06BA09 Atomoxetin;Västmanlands län;Män;0­19;126;4,24;25,59;29742
2014;N06BA09 Atomoxetin;Västmanlands län;Kvinnor;0­19;33;1,17;7,02;28190
2014;N06BA09 Atomoxetin;Västmanlands län;Båda könen;0­19;159;2,74;16,55;57932
